% The multi-feature digit dataset
% -------------------------------
% 
% Oowned and donated by:
% ----------------------
% 
% Robert P.W. Duin
% Department of Applied Physics 
% Delft University of Technology 
% P.O. Box 5046, 2600 GA Delft
% The Netherlands
% 
% email: duin@ph.tn.tudelft.nl
% http : //www.ph.tn.tudelft.nl/~duin
% tel +31 15 2786143
% 
% Usage
% -----
% A slightly different version of the database is used in
% 
% M. van Breukelen, R.P.W. Duin, D.M.J. Tax, and J.E. den Hartog, Handwritten
%      digit recognition by combined classifiers, Kybernetika, vol. 34, no. 4,
%      1998, 381-386.
% 
% M. van Breukelen and R.P.W. Duin, Neural Network Initialization by Combined
%      Classifiers, in: A.K. Jain, S. Venkatesh, B.C. Lovell (eds.), ICPR'98,
%      Proc. 14th Int. Conference on Pattern Recognition (Brisbane, Aug. 16-20),
% 
% The database as it is is used in:
% 
% A.K. Jain, R.P.W. Duin, J. Mao, Statisitcal Pattern Recognition: A Review,
%      in preparation
% 
% Description
% -----------
% 
% This dataset consists of features of handwritten numerals (`0'--`9')
% extracted from a collection of Dutch utility maps. 200 patterns per
% class (for a total of 2,000 patterns) have been digitized in  binary
% images. These digits are represented in terms of the following six
% feature sets (files): 
% 
% 1. mfeat-fou: 76 Fourier coefficients of the character shapes; 
% 2. mfeat-fac: 216 profile correlations; 
% 3. mfeat-kar: 64 Karhunen-Love coefficients; 
% 4. mfeat-pix: 240 pixel averages in 2 x 3 windows; 
% 5. mfeat-zer: 47 Zernike moments; 
% 6. mfeat-mor: 6 morphological features. 
% 
% In each file the 2000 patterns are stored in ASCI on 2000 lines. The
% first 200 patterns are of class `0', followed by sets of 200 patterns
% for each of the classes `1' - `9'. Corresponding patterns in different
% feature sets (files) correspond to the same original character.
% 
% The source image dataset is lost. Using the pixel-dataset (mfeat-pix)
% sampled versions of the original images may be obtained (15 x 16 pixels).
% 
% Total number of instances:
% --------------------------
% 2000 (200 instances per class)
% 
% Total number of attributes:
% ---------------------------
% 649 (distributed over 6 datasets,see above)
% 
% no missing attributes
% 
% Total number of classes:
% ------------------------
% 10
% 
% Format:
% ------
% 6 files, see above.
% Each file contains 2000 lines, one for each instance.
% Attributes are SPACE separated and can be loaded by Matlab as
% > load filename
% No missing attributes. Some are integer, others are real.
% 
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%

@relation mfeat

@attribute att1 INTEGER
@attribute att2 INTEGER
@attribute att3 INTEGER
@attribute att4 INTEGER
@attribute att5 INTEGER
@attribute att6 INTEGER
@attribute att7 INTEGER
@attribute att8 INTEGER
@attribute att9 INTEGER
@attribute att10 INTEGER
@attribute att11 INTEGER
@attribute att12 INTEGER
@attribute att13 INTEGER
@attribute att14 INTEGER
@attribute att15 INTEGER
@attribute att16 INTEGER
@attribute att17 INTEGER
@attribute att18 INTEGER
@attribute att19 INTEGER
@attribute att20 INTEGER
@attribute att21 INTEGER
@attribute att22 INTEGER
@attribute att23 INTEGER
@attribute att24 INTEGER
@attribute att25 INTEGER
@attribute att26 INTEGER
@attribute att27 INTEGER
@attribute att28 INTEGER
@attribute att29 INTEGER
@attribute att30 INTEGER
@attribute att31 INTEGER
@attribute att32 INTEGER
@attribute att33 INTEGER
@attribute att34 INTEGER
@attribute att35 INTEGER
@attribute att36 INTEGER
@attribute att37 INTEGER
@attribute att38 INTEGER
@attribute att39 INTEGER
@attribute att40 INTEGER
@attribute att41 INTEGER
@attribute att42 INTEGER
@attribute att43 INTEGER
@attribute att44 INTEGER
@attribute att45 INTEGER
@attribute att46 INTEGER
@attribute att47 INTEGER
@attribute att48 INTEGER
@attribute att49 INTEGER
@attribute att50 INTEGER
@attribute att51 INTEGER
@attribute att52 INTEGER
@attribute att53 INTEGER
@attribute att54 INTEGER
@attribute att55 INTEGER
@attribute att56 INTEGER
@attribute att57 INTEGER
@attribute att58 INTEGER
@attribute att59 INTEGER
@attribute att60 INTEGER
@attribute att61 INTEGER
@attribute att62 INTEGER
@attribute att63 INTEGER
@attribute att64 INTEGER
@attribute att65 INTEGER
@attribute att66 INTEGER
@attribute att67 INTEGER
@attribute att68 INTEGER
@attribute att69 INTEGER
@attribute att70 INTEGER
@attribute att71 INTEGER
@attribute att72 INTEGER
@attribute att73 INTEGER
@attribute att74 INTEGER
@attribute att75 INTEGER
@attribute att76 INTEGER
@attribute att77 INTEGER
@attribute att78 INTEGER
@attribute att79 INTEGER
@attribute att80 INTEGER
@attribute att81 INTEGER
@attribute att82 INTEGER
@attribute att83 INTEGER
@attribute att84 INTEGER
@attribute att85 INTEGER
@attribute att86 INTEGER
@attribute att87 INTEGER
@attribute att88 INTEGER
@attribute att89 INTEGER
@attribute att90 INTEGER
@attribute att91 INTEGER
@attribute att92 INTEGER
@attribute att93 INTEGER
@attribute att94 INTEGER
@attribute att95 INTEGER
@attribute att96 INTEGER
@attribute att97 INTEGER
@attribute att98 INTEGER
@attribute att99 INTEGER
@attribute att100 INTEGER
@attribute att101 INTEGER
@attribute att102 INTEGER
@attribute att103 INTEGER
@attribute att104 INTEGER
@attribute att105 INTEGER
@attribute att106 INTEGER
@attribute att107 INTEGER
@attribute att108 INTEGER
@attribute att109 INTEGER
@attribute att110 INTEGER
@attribute att111 INTEGER
@attribute att112 INTEGER
@attribute att113 INTEGER
@attribute att114 INTEGER
@attribute att115 INTEGER
@attribute att116 INTEGER
@attribute att117 INTEGER
@attribute att118 INTEGER
@attribute att119 INTEGER
@attribute att120 INTEGER
@attribute att121 INTEGER
@attribute att122 INTEGER
@attribute att123 INTEGER
@attribute att124 INTEGER
@attribute att125 INTEGER
@attribute att126 INTEGER
@attribute att127 INTEGER
@attribute att128 INTEGER
@attribute att129 INTEGER
@attribute att130 INTEGER
@attribute att131 INTEGER
@attribute att132 INTEGER
@attribute att133 INTEGER
@attribute att134 INTEGER
@attribute att135 INTEGER
@attribute att136 INTEGER
@attribute att137 INTEGER
@attribute att138 INTEGER
@attribute att139 INTEGER
@attribute att140 INTEGER
@attribute att141 INTEGER
@attribute att142 INTEGER
@attribute att143 INTEGER
@attribute att144 INTEGER
@attribute att145 INTEGER
@attribute att146 INTEGER
@attribute att147 INTEGER
@attribute att148 INTEGER
@attribute att149 INTEGER
@attribute att150 INTEGER
@attribute att151 INTEGER
@attribute att152 INTEGER
@attribute att153 INTEGER
@attribute att154 INTEGER
@attribute att155 INTEGER
@attribute att156 INTEGER
@attribute att157 INTEGER
@attribute att158 INTEGER
@attribute att159 INTEGER
@attribute att160 INTEGER
@attribute att161 INTEGER
@attribute att162 INTEGER
@attribute att163 INTEGER
@attribute att164 INTEGER
@attribute att165 INTEGER
@attribute att166 INTEGER
@attribute att167 INTEGER
@attribute att168 INTEGER
@attribute att169 INTEGER
@attribute att170 INTEGER
@attribute att171 INTEGER
@attribute att172 INTEGER
@attribute att173 INTEGER
@attribute att174 INTEGER
@attribute att175 INTEGER
@attribute att176 INTEGER
@attribute att177 INTEGER
@attribute att178 INTEGER
@attribute att179 INTEGER
@attribute att180 INTEGER
@attribute att181 INTEGER
@attribute att182 INTEGER
@attribute att183 INTEGER
@attribute att184 INTEGER
@attribute att185 INTEGER
@attribute att186 INTEGER
@attribute att187 INTEGER
@attribute att188 INTEGER
@attribute att189 INTEGER
@attribute att190 INTEGER
@attribute att191 INTEGER
@attribute att192 INTEGER
@attribute att193 INTEGER
@attribute att194 INTEGER
@attribute att195 INTEGER
@attribute att196 INTEGER
@attribute att197 INTEGER
@attribute att198 INTEGER
@attribute att199 INTEGER
@attribute att200 INTEGER
@attribute att201 INTEGER
@attribute att202 INTEGER
@attribute att203 INTEGER
@attribute att204 INTEGER
@attribute att205 INTEGER
@attribute att206 INTEGER
@attribute att207 INTEGER
@attribute att208 INTEGER
@attribute att209 INTEGER
@attribute att210 INTEGER
@attribute att211 INTEGER
@attribute att212 INTEGER
@attribute att213 INTEGER
@attribute att214 INTEGER
@attribute att215 INTEGER
@attribute att216 INTEGER
@attribute att217 INTEGER
@attribute att218 INTEGER
@attribute att219 INTEGER
@attribute att220 INTEGER
@attribute att221 INTEGER
@attribute att222 INTEGER
@attribute att223 INTEGER
@attribute att224 INTEGER
@attribute att225 INTEGER
@attribute att226 INTEGER
@attribute att227 INTEGER
@attribute att228 INTEGER
@attribute att229 INTEGER
@attribute att230 INTEGER
@attribute att231 INTEGER
@attribute att232 INTEGER
@attribute att233 INTEGER
@attribute att234 INTEGER
@attribute att235 INTEGER
@attribute att236 INTEGER
@attribute att237 INTEGER
@attribute att238 INTEGER
@attribute att239 INTEGER
@attribute att240 INTEGER
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
1,5,6,6,6,6,6,6,6,6,6,6,6,2,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,2,2,2,0,1,6,6,6,6,6,3,0,0,0,0,0,0,0,0,2,6,6,6,6,1,0,0,0,0,0,0,0,0,3,6,6,6,6,6,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,3,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,3,0,0,0,0,0,0,3,6,6,5,3,6,6,6,6,1,0,0,0,0,0,0,3,6,2,0,6,6,6,6,3,0,0,0,0,0,0,0,0,0,0,2,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,6,6,6,4,0,0,0,0,3,4,3,0,0,0,0,4,6,6,6,0,0,0,3,6,6,6,5,1,0,0,0,6,6,6,0,0,0,0,6,6,6,6,6,3,0,3,6,6,6,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,1,3,4,4,4,4,4,4,4,2,4
2,6,6,6,6,6,6,6,6,6,2,0,0,0,0,1,5,6,6,6,6,6,6,6,6,2,0,0,0,0,0,0,0,0,4,6,6,6,6,5,0,0,0,0,0,0,0,0,1,5,6,6,6,6,3,0,0,0,0,0,0,0,1,5,6,6,6,6,6,6,3,2,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,5,1,0,0,6,6,6,6,5,4,2,2,5,6,6,6,3,0,3,6,6,6,3,0,0,0,0,0,6,6,6,6,2,0,3,4,1,0,0,0,0,0,0,4,6,6,6,6,0,0,0,0,0,0,0,0,0,3,6,6,6,6,2,0,0,0,0,0,0,0,0,1,6,6,6,6,1,0,0,0,0,0,0,0,1,3,6,6,6,5,1,0,0,0,0,0,0,0,3,6,6,6,6,5,1,0,0,0,0,0,0,1,5,6,6,6,5,4,1,0,0,0,0,0,0,3,6,6,6,6,3,0,0,0,0,0,0,0,0,2,4,4,4,3,1,0,0,0,0,0,0,0,0,4
0,0,1,5,6,6,6,4,4,4,4,4,4,2,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,3,6,6,6,6,6,6,4,1,0,0,0,0,0,0,1,6,6,6,6,4,0,0,0,0,0,0,0,0,0,5,6,6,6,5,0,0,0,0,0,0,0,0,1,5,6,6,6,6,5,0,0,0,0,0,0,0,0,5,6,6,6,6,6,6,5,0,0,0,0,0,0,0,3,4,4,5,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,4,6,6,6,6,3,0,0,0,0,0,0,0,0,0,0,6,6,6,6,3,0,0,0,0,0,0,0,0,0,2,6,6,6,6,3,0,1,3,3,0,0,0,0,0,2,6,6,6,6,3,0,6,6,6,4,0,0,0,0,3,6,6,6,6,1,0,5,6,6,6,5,2,3,5,6,6,6,6,2,0,0,1,6,6,6,6,6,6,6,6,6,5,1,0,0,0,0,1,4,4,4,4,4,4,4,3,0,0,0,0,0,4
0,3,4,4,4,5,6,3,1,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,5,1,0,0,0,0,2,6,6,6,6,6,6,6,6,6,3,0,0,0,0,0,1,2,2,5,6,6,6,6,4,0,0,0,0,0,0,0,0,0,3,6,6,6,6,3,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,4,4,3,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,0,0,0,0,0,3,6,6,6,5,1,1,5,6,6,5,0,0,0,0,1,4,2,0,0,0,0,2,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,6,6,6,3,0,0,1,1,0,0,0,0,0,0,0,4,6,6,3,0,1,6,6,3,0,0,0,0,0,0,6,6,6,3,0,3,6,6,6,4,0,0,0,0,1,6,6,6,5,0,0,5,6,6,6,5,4,5,6,6,6,5,1,0,0,0,0,2,4,4,4,4,4,4,4,2,0,0,0,4
0,3,4,4,4,4,4,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,4,3,4,4,4,3,2,5,6,6,6,6,6,6,4,0,0,0,0,0,0,1,5,6,6,6,6,6,3,0,0,0,0,0,0,0,4,6,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,6,5,2,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,5,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,1,4,6,5,3,0,4,6,6,6,6,4,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,6,6,6,6,2,0,0,0,0,0,0,0,0,0,2,6,6,6,6,2,0,0,1,2,0,0,0,0,0,1,6,6,6,6,3,0,3,6,6,6,4,4,2,4,6,6,6,6,6,3,0,5,6,6,6,6,6,6,6,6,6,6,6,5,0,0,1,4,4,4,4,4,4,4,4,4,4,3,0,0,4
5,6,6,6,4,4,4,4,5,6,6,6,6,6,2,3,4,4,5,6,6,6,6,6,6,6,6,5,2,0,0,0,0,0,1,5,6,6,6,6,6,3,0,0,0,0,0,0,0,0,3,6,6,6,6,3,0,0,0,0,0,0,0,2,4,6,6,6,5,1,0,0,0,0,0,0,1,5,6,6,6,6,6,4,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,5,2,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,1,5,6,6,6,6,6,3,0,0,0,0,0,0,0,0,0,6,6,6,6,6,3,0,0,0,0,0,0,0,0,2,6,6,6,6,6,2,0,0,0,0,0,0,0,0,3,6,6,6,6,6,0,0,0,0,1,4,4,2,0,4,6,6,6,6,4,0,0,0,2,6,6,6,6,6,6,6,6,6,6,0,0,0,0,2,6,6,6,6,6,6,6,5,3,1,0,0,0,0,0,3,4,4,4,4,4,2,0,0,0,0,0,0,0,4
0,0,3,5,6,6,6,6,6,5,4,4,4,1,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,1,5,6,6,6,6,6,4,0,0,0,0,0,0,0,0,4,6,6,6,6,5,0,0,0,0,0,0,0,0,3,6,6,6,5,1,0,0,0,0,0,0,0,1,5,6,6,6,6,5,1,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,5,1,0,0,0,0,3,6,6,6,6,6,6,6,6,6,5,0,0,0,1,5,6,6,6,6,6,6,6,6,6,6,1,0,0,1,5,6,6,6,3,2,3,6,6,6,6,5,0,0,0,0,0,0,0,0,0,1,6,6,6,6,4,0,0,0,0,0,0,0,0,0,2,6,6,6,6,3,0,2,2,2,0,0,0,0,0,0,6,6,6,6,1,2,6,6,6,3,0,0,0,0,4,6,6,6,6,3,0,6,6,6,6,4,4,4,5,6,6,6,6,3,0,0,4,4,4,4,4,4,4,4,4,4,3,1,0,0,4
0,3,4,4,4,4,4,4,6,4,3,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,1,0,0,0,1,2,2,2,2,2,3,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,0,0,0,0,0,0,0,0,0,1,5,6,6,6,2,0,0,0,0,0,0,0,1,3,6,6,6,6,3,0,0,0,0,0,0,0,2,6,6,6,6,6,6,5,1,0,0,0,0,0,0,1,5,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,5,6,6,6,5,1,0,0,0,0,0,0,0,0,0,0,4,6,6,6,3,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,0,0,0,0,0,0,0,2,2,3,6,6,6,4,0,0,0,2,6,6,6,6,6,6,6,6,6,4,0,0,0,0,2,4,4,4,4,4,4,4,4,3,0,0,0,4
0,0,0,0,3,4,4,4,5,5,4,3,0,0,0,0,0,0,5,6,6,6,6,6,6,6,6,0,0,0,0,0,0,5,6,5,5,6,6,6,6,6,3,0,0,0,0,0,0,0,0,3,6,6,6,6,6,1,0,0,0,0,0,0,0,3,6,6,6,6,6,6,1,0,0,0,0,0,0,3,6,6,6,6,6,6,6,3,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,3,0,0,0,0,0,2,2,1,0,0,2,5,6,6,5,0,0,0,0,0,0,0,0,0,0,0,3,6,6,5,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,3,0,0,0,0,0,0,0,0,0,0,3,6,6,6,5,3,6,6,3,0,0,0,0,0,0,5,6,6,6,3,6,6,6,6,3,0,0,1,2,5,6,6,6,5,0,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,3,6,6,6,6,6,6,6,6,6,6,5,1,0,0,0,0,3,4,4,4,4,4,4,2,0,0,0,0,0,4
0,0,3,6,6,6,4,4,6,6,6,4,4,3,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,2,3,6,6,6,6,6,6,5,1,0,0,0,0,0,0,1,6,6,6,6,5,1,0,0,0,0,0,0,0,1,5,6,6,6,5,0,0,0,0,0,0,0,1,3,6,6,6,6,6,5,1,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,5,1,0,0,0,6,6,6,6,5,5,6,6,6,6,6,4,0,0,0,1,2,2,1,0,0,4,6,6,6,6,6,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,0,0,0,0,0,0,0,0,0,6,6,6,6,6,4,0,0,0,0,0,0,0,0,1,6,6,6,6,6,0,0,1,2,2,2,0,0,1,5,6,6,6,6,5,0,0,6,6,6,6,6,6,6,6,6,6,6,5,1,0,0,3,4,6,6,6,6,6,6,6,6,3,0,0,0,0,0,0,1,3,4,4,4,4,3,1,0,0,0,0,0,4
0,2,6,6,5,4,4,4,4,3,2,4,5,6,5,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,1,5,6,6,6,6,6,6,6,6,6,4,1,0,0,0,0,0,0,0,1,6,6,6,6,3,0,0,0,0,0,0,0,0,0,1,6,6,6,6,1,0,0,0,0,0,0,0,0,0,5,6,6,6,6,0,0,0,0,0,0,0,0,3,5,6,6,6,6,6,5,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,1,2,1,0,4,6,6,6,6,3,0,0,0,0,0,0,0,0,0,4,6,6,6,6,1,0,0,0,0,0,0,0,0,0,6,6,6,6,3,0,0,3,4,4,1,0,0,0,0,6,6,6,6,3,0,5,6,6,6,6,3,1,1,5,6,6,6,6,2,0,1,5,6,6,6,6,6,6,6,6,6,6,4,0,0,0,0,3,6,6,6,6,6,6,6,6,5,1,0,0,0,0,0,1,4,4,4,4,4,4,2,0,0,0,0,4
5,6,6,4,4,4,6,6,6,6,6,3,0,0,0,3,4,5,6,6,6,6,6,6,6,6,4,0,0,0,0,0,0,1,3,6,6,6,6,6,4,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,2,6,6,6,6,6,5,2,2,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,5,1,0,0,1,6,6,6,6,6,6,6,6,5,4,6,5,0,0,6,6,6,6,6,1,0,3,6,1,0,0,0,0,0,5,6,6,5,1,0,0,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,0,1,2,2,2,4,5,6,6,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,4,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,0,0,0,0,1,4,5,6,6,6,6,6,6,5,1,0,0,0,0,0,0,0,3,4,4,4,4,3,0,0,0,4
1,4,4,6,6,4,6,4,6,4,4,1,0,0,0,3,6,6,6,6,6,6,6,6,6,6,2,0,0,0,1,4,3,3,6,6,6,6,6,4,0,0,0,0,0,0,0,0,1,6,6,6,6,6,5,1,0,0,0,0,0,0,0,5,6,6,6,6,6,6,6,6,4,3,0,0,0,0,5,6,5,4,5,6,6,6,6,6,6,4,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,0,0,0,0,0,0,0,0,0,1,6,6,6,6,6,0,0,0,0,0,0,0,0,1,5,6,6,6,6,4,0,0,0,0,0,0,0,1,5,6,6,6,6,4,0,0,0,0,0,0,0,1,5,6,6,6,6,4,0,0,0,0,0,0,0,1,5,6,6,6,6,4,0,0,0,0,0,0,0,1,5,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,5,1,0,0,0,0,0,0,0,5,6,6,6,6,4,0,0,0,0,0,0,0,0,0,3,4,4,4,4,0,0,0,0,0,0,0,0,4
3,4,4,4,4,4,4,4,4,4,4,5,5,4,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,5,6,6,6,6,6,6,6,6,6,6,6,6,4,0,0,0,0,0,4,6,6,6,6,6,6,6,4,0,0,0,0,0,0,5,6,6,6,6,6,6,6,5,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,5,1,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,2,2,2,2,0,4,6,6,6,6,6,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,0,0,0,0,1,6,6,6,6,6,4,0,0,0,0,0,0,0,1,6,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,1,0,0,0,0,0,0,0,3,6,6,6,6,5,1,0,0,0,0,0,0,0,0,5,6,6,6,4,0,0,0,0,0,0,0,0,0,5,6,6,6,6,2,0,0,0,0,0,0,0,0,2,4,4,4,4,4,0,0,0,0,0,0,4
1,4,4,4,4,4,4,4,4,4,4,4,3,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,1,4,4,4,4,5,6,6,6,6,6,6,2,0,0,0,0,0,0,0,4,6,6,6,6,6,2,0,0,0,0,0,0,3,5,6,6,6,6,6,4,0,0,0,0,0,0,0,5,6,6,6,6,6,6,6,5,1,0,0,0,0,0,1,5,6,6,6,6,6,6,6,5,1,0,0,0,0,0,0,0,0,2,3,6,6,6,6,2,0,0,0,0,0,0,0,0,0,1,6,6,6,6,0,0,0,0,0,0,0,0,0,0,5,6,6,6,4,0,0,0,0,0,0,0,0,0,3,6,6,6,6,2,0,0,0,0,0,0,0,1,5,6,6,6,6,1,0,0,0,0,0,0,0,0,5,6,6,6,6,3,0,0,0,0,0,0,0,1,3,6,6,6,5,1,0,0,0,0,0,0,0,0,6,6,6,6,5,1,0,0,0,0,0,0,0,0,0,3,4,4,4,1,0,0,0,0,0,0,4
0,3,6,6,6,4,6,6,6,6,6,5,1,0,0,2,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,0,2,0,2,0,1,6,6,6,6,6,5,0,0,0,0,0,0,0,0,4,6,6,6,6,6,1,0,0,0,0,0,0,0,4,6,6,6,6,6,6,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,1,5,5,3,3,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,4,6,6,6,3,0,0,0,0,0,0,0,0,0,1,6,6,6,6,1,0,0,0,0,0,0,0,1,5,6,6,6,6,4,0,0,0,0,0,0,0,1,5,6,6,6,6,3,0,0,0,0,0,0,0,0,5,6,6,6,5,1,0,0,0,0,0,0,0,0,0,6,6,6,6,3,0,0,0,0,0,0,0,0,0,2,6,6,6,6,5,0,0,0,0,0,0,0,0,0,6,6,6,6,5,1,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,0,4
2,6,6,6,6,6,6,5,4,4,4,4,4,3,0,0,2,3,5,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,0,4,6,6,6,5,0,0,0,0,0,0,0,0,0,1,5,6,6,6,1,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,1,0,0,0,0,0,1,5,6,6,6,6,6,6,6,6,0,0,0,0,0,6,6,6,6,4,4,5,6,6,6,0,0,0,0,0,1,2,2,0,0,0,0,6,6,6,4,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,3,5,5,1,0,1,5,6,6,6,2,0,0,0,1,6,6,6,6,4,6,6,6,6,6,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,3,4,4,4,4,4,4,4,4,3,0,4
5,6,6,6,6,6,6,6,4,4,4,4,4,3,0,1,5,6,6,6,6,6,6,6,6,6,6,6,6,3,0,0,0,0,0,1,3,6,6,6,6,6,6,5,1,0,0,0,0,0,0,1,6,6,6,6,1,0,0,0,0,0,0,0,0,3,6,6,6,6,6,5,3,0,0,0,0,3,4,5,6,6,6,6,6,6,6,6,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,5,0,0,5,6,6,6,3,0,0,0,4,6,6,6,6,3,0,0,0,0,0,0,0,0,0,1,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,0,0,0,0,0,0,0,0,0,1,5,6,6,6,5,1,5,6,6,3,0,0,0,5,6,6,6,6,5,0,6,6,6,6,6,5,2,3,6,6,6,6,3,0,0,4,6,6,6,6,6,6,6,6,6,6,2,0,0,0,0,3,4,4,4,4,4,4,4,4,1,0,0,0,0,4
0,2,4,4,4,4,4,4,4,5,6,3,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,3,4,6,4,5,6,6,6,6,6,6,0,0,0,0,0,0,0,0,1,6,6,6,6,2,1,0,0,0,0,0,0,0,3,6,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,5,1,0,0,0,0,0,5,6,6,6,4,5,6,6,6,6,1,0,0,0,0,0,3,3,1,0,0,1,5,6,6,3,0,0,0,0,0,0,0,0,0,0,0,1,6,6,3,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,5,6,6,3,0,0,0,1,4,2,2,1,0,0,2,6,6,6,4,0,0,2,6,6,6,6,6,4,1,1,6,6,6,6,2,0,2,6,6,6,6,6,6,6,6,6,6,6,6,1,0,0,2,6,6,6,6,6,6,6,6,6,6,2,0,0,0,0,1,4,4,4,4,4,4,4,4,3,0,0,4
0,3,6,6,4,4,4,4,4,4,4,4,4,3,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,2,2,2,5,6,6,6,6,6,6,6,5,1,0,0,0,0,1,5,6,6,6,6,6,3,2,0,0,0,0,1,5,6,6,6,6,6,6,6,3,1,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,2,0,0,0,1,5,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,1,6,6,6,6,6,5,0,0,0,0,0,0,0,0,2,6,6,6,6,5,1,0,0,0,0,0,0,2,3,6,6,6,6,5,0,0,0,0,0,0,3,5,6,6,6,6,6,3,0,0,0,0,0,1,5,6,6,6,6,6,3,1,0,0,0,0,0,0,5,6,6,6,6,5,1,0,0,0,0,0,0,0,1,6,6,6,6,4,0,0,0,0,0,0,0,0,0,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4
